date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2017/6/16,30178,28308,27093,26493,26144,26330,27683,30076,32457,34542,35880,36796,37901,38513,37950,37631,37708,37483,36830,36160,34965,34087,33285,31480
2017/6/17,30535,28749,27085,26093,25596,25195,24932,25446,27442,29848,32097,33321,34180,34863,34731,34074,33379,32998,32711,32455,32315,32302,32240,30502
2017/6/18,28625,26860,25375,24434,23972,23479,23018,22814,23993,25743,27508,28823,29956,30815,31393,31105,30671,30393,30351,30419,30735,31379,32569,30977
2017/6/19,29006,27035,25834,25224,24970,25435,27123,29711,32594,34774,36363,37077,38157,38771,38301,38096,38020,37984,37415,36665,35761,35201,34194,31715
2017/6/20,30204,28622,27491,26966,26705,26871,28309,30641,33136,35213,36722,37430,38492,38947,38527,38226,38389,38417,37391,36562,35513,34880,34180,31924
2017/6/21,30419,28842,27620,27102,26754,26898,28133,30401,32816,34934,36284,37126,38289,38980,38586,38430,38381,38257,37457,36698,35735,35086,34435,32187
2017/6/22,30604,28846,27596,26977,26739,26896,28240,30381,32770,34935,36416,37311,38467,39017,38613,38390,38609,38571,37633,36865,35800,35016,34314,32254
2017/6/23,30932,29123,27700,26887,26646,26668,27872,30021,32126,34438,35933,36727,37769,38380,37741,36906,36852,36587,35874,35283,34196,32790,31770,29981
2017/6/24,29245,27746,26508,25568,25022,24691,24427,24680,26087,28330,30253,31345,32279,32948,32884,32308,31760,31531,31376,31190,30981,30919,31050,29615
2017/6/25,28058,26576,25097,24230,23675,23529,22986,22629,23693,25198,26711,27810,28605,29690,30141,29585,29129,28434,28108,28135,28540,29403,30386,29097
2017/6/26,27457,25995,24838,24313,24191,24587,26470,29015,31366,33485,34744,35413,36234,36730,36129,35712,35760,35849,35258,34664,33874,33436,32866,30630
2017/6/27,29301,27561,26336,25684,25495,25739,27233,29465,31739,33914,35053,35323,36091,36451,35656,35009,34987,35046,34518,33992,33396,32967,32421,30183
2017/6/28,28744,27127,25926,25372,25166,25320,26855,28933,31071,32968,33929,34286,34826,34996,33968,33289,33313,33431,32725,32442,31887,31550,31206,29021
2017/6/29,27754,26301,25102,24613,24405,24694,25802,27569,29446,30747,31653,31978,32449,32736,31885,31231,31226,31312,30939,30644,30368,30374,30110,28151
2017/6/30,27038,25452,24457,23966,23858,24111,25535,27421,29080,30621,31471,31818,32223,32263,31184,30407,30168,30094,29715,29591,29489,29418,29027,27274
2017/7/1,25934,23897,22395,21554,21337,21578,22518,23983,25545,27940,30222,30533,30100,30221,29987,28905,28307,28562,31117,32559,33140,33124,31669,29495
2017/7/2,27107,25310,24237,23731,23621,24282,27005,31509,33856,34559,34549,34406,34002,33923,32827,32281,32038,32167,32957,35182,35653,34850,32191,29358
2017/7/3,26281,24568,23496,23109,22939,23627,26082,29871,32257,33176,33506,33252,33042,32552,31306,30580,30252,30114,30343,32856,34325,33416,30876,27960
2017/7/4,25679,23977,23116,22773,22582,23112,25347,28780,30426,31501,31589,31715,31844,31759,30637,29670,29362,29045,28439,28408,29390,31172,29106,27041
2017/7/5,23533,22003,20928,20298,20019,19916,20077,19810,20871,22647,24269,24961,24992,24967,24649,23484,22961,22834,22758,23121,24086,26667,26991,25164
2017/7/6,26436,25032,24165,23749,23609,24029,25381,27804,29937,31101,31867,32399,32806,33007,32429,32142,32203,32252,31944,31574,31499,31477,30777,28351
2017/7/7,28179,26670,25498,25156,24958,25116,26533,28607,30615,32749,33870,34299,34897,35019,33882,32645,32307,32267,31841,31469,31235,30996,30334,28479
2017/7/8,27537,25803,24544,23810,23630,23974,25608,27324,29783,32309,33773,34877,35767,36626,36363,35731,35570,35499,34992,34173,33567,34066,33191,30914
2017/7/9,27890,26414,25452,24771,24639,24917,26685,29130,30487,32152,33145,33886,34591,35157,34475,33948,34057,34088,33487,32899,33316,34134,31558,29187
2017/7/10,25715,24618,23520,22970,22660,22345,22742,23899,24542,26526,27899,28364,28500,28658,28030,26711,25970,25824,25694,26270,28498,28550,26553,24868
2017/7/11,25213,23774,23193,23000,22977,23321,25654,29206,30987,31942,32161,32262,32327,32192,31068,30599,30293,30756,32899,33992,34236,32964,30139,27535
2017/7/12,27958,25806,24533,23972,23813,24297,26146,29219,31431,33875,34934,34652,33946,33993,33241,32830,32403,33278,35073,35392,35362,35032,33167,30565
2017/7/13,31123,29087,27615,26962,26675,26888,28243,30107,32459,34983,36352,37263,38415,39286,38923,38559,38541,38485,37763,37287,36509,35961,35457,33383
2017/7/14,31638,29934,28307,27414,27022,27146,28648,30553,32811,35076,36392,37309,38373,38944,38280,37684,37460,37303,36488,36011,35170,34445,33729,31594
2017/7/15,30474,28696,27270,26283,25705,25381,25350,25469,27000,29205,31341,32148,32831,33399,33369,32802,32238,32006,31687,31465,31355,31312,31225,29596
2017/7/16,27936,26246,24850,24002,23486,23083,22691,22478,23419,24975,26631,27807,28768,29780,30273,29832,29425,29169,29063,29202,29459,30242,31588,30306
2017/7/17,28433,26588,25406,24800,24489,24869,26856,28975,31698,34324,35836,36516,37573,38224,37930,37390,37543,37421,36712,35847,35094,34959,34389,32218
2017/7/18,30646,28868,27587,26909,26518,26915,28311,30217,32648,34999,36415,37101,38157,38738,38253,37888,37823,37685,37074,36533,35657,35350,34481,32134
2017/7/19,30726,28965,27787,27195,26611,26881,28521,30356,32485,34891,36224,36942,37693,38085,37471,36815,36764,36722,36012,35395,34672,34319,33756,31465
2017/7/20,29754,27970,26772,26075,25620,25953,27589,29439,31668,33774,35221,35823,36676,36993,36309,35687,35656,35529,34899,34281,33621,33382,32823,30644
2017/7/21,29316,27743,26385,25786,25506,25867,27434,29374,31398,33357,34694,35348,35900,36040,35070,34066,33916,33831,33323,33043,32589,32236,31590,29658
2017/7/22,28590,26998,25478,24774,24204,23948,24095,24451,25885,27996,29968,30788,31076,31277,30989,30229,29595,29293,29176,29283,29441,29935,29915,28065
2017/7/23,26554,25004,23662,22819,22433,22073,22013,21748,22609,24069,25478,26433,27138,27780,28040,27478,27076,26840,26898,27184,27535,28655,29886,28455
2017/7/24,26744,25113,23835,23310,23082,23584,25608,27562,29682,31952,33301,33980,34924,35575,34897,34046,33704,33680,33128,32537,31770,31843,31325,29156
2017/7/25,27769,26197,24995,24446,24147,24179,25613,27410,29351,31334,32562,33275,34025,34578,34054,33457,33254,33202,32776,32393,32003,32106,31778,29740
2017/7/26,28316,26707,25548,24970,24603,25026,26823,28703,30616,32504,33664,34456,35302,35798,35312,34729,34692,34664,34234,33903,33439,33406,32763,30641
2017/7/27,29142,27370,26111,25490,25239,25431,27125,28935,30895,33220,34784,35731,36821,37542,36992,36466,36483,36444,36034,35526,34901,34672,33927,31655
2017/7/28,30227,28384,26947,26253,25885,26173,27685,29541,31430,33713,35294,36282,37284,37853,37198,36325,36141,35851,35259,34752,33994,33601,32802,30674
2017/7/29,29614,27958,26567,25663,25123,24739,24854,24949,26231,28412,30468,31525,32311,32795,32782,32373,31789,31529,31251,31191,30994,31382,31310,29676
2017/7/30,27900,26272,24931,24092,23533,23087,22971,22413,23203,24724,26188,27414,28661,29653,30197,29855,29396,29040,28846,28858,29018,30205,31145,29536
2017/7/31,27712,25866,24608,23848,23570,23899,25726,27425,29484,31814,33384,34283,35385,35995,35578,35036,34939,34821,34309,33547,32790,32980,32262,29950
2017/8/1,26843,24617,22827,21959,21533,21624,22088,22855,23524,25417,27817,28756,28779,28874,29113,28088,27342,27576,30498,32421,33746,33796,32188,29224
2017/8/2,27022,25270,24126,23681,23671,24328,26933,31751,34248,35111,35222,34957,34789,34529,33263,32682,32364,32274,32993,35558,36226,35424,32931,29806
2017/8/3,26001,24484,23546,23232,23101,23699,26190,29649,31786,32534,32680,32448,32241,31842,30751,30013,29564,29331,29313,31715,33566,32701,30242,27682
2017/8/4,25603,24076,22908,22300,22009,21871,22435,23398,24715,27024,28366,28535,28320,28071,27213,26040,25293,24953,24791,24930,26221,28669,27322,25451
2017/8/5,23349,22035,21098,20842,20748,21398,23925,26566,28791,29960,30637,30881,31237,31201,30339,29788,29703,29673,29273,29112,29591,30999,29177,26557
2017/8/6,26859,25421,24491,24171,23947,24348,25724,28171,30216,31458,32352,33104,33779,34022,33340,33051,33241,33371,32971,32410,31869,31878,30810,28590
2017/8/7,27432,25865,24635,23959,23624,23352,23216,23598,25281,27430,29125,29883,30214,30331,29716,28579,27945,27595,27669,27818,28013,28383,28532,26911
2017/8/8,29000,27096,25821,25155,24833,25025,26350,27624,29650,31775,33242,34021,34667,35059,34565,33744,33695,33590,32989,32451,32091,32835,31847,29689
2017/8/9,27845,26383,25326,24843,24547,24749,26438,28556,29562,30858,31911,32726,33389,33809,33127,32542,32316,32245,31757,31226,31740,32301,29941,27937
2017/8/10,23586,22223,21290,20776,20489,20347,20614,21356,21489,23028,24429,25246,25652,26068,25814,24750,23922,23895,24233,25124,27868,28159,26683,24964
2017/8/11,25667,24324,23422,23121,22940,23518,25886,29619,31482,32520,32650,32748,32744,32884,31994,31328,31145,31612,33621,34436,34646,33463,30781,27983
2017/8/12,28268,25988,24470,23599,23278,23479,24153,25405,26395,28551,30568,31146,30833,30974,30542,29597,29139,29613,31361,32011,32611,32579,31746,29631
2017/8/13,24865,23409,22268,21573,21120,20947,20940,20392,20630,22099,23687,24874,25654,26238,26457,25928,25518,25422,25438,25641,26148,27966,28068,26472
2017/8/14,24945,23385,22274,21679,21457,21748,23007,24137,25787,27767,29008,29852,30732,31442,31374,30810,30654,30771,30580,30211,29890,30960,29666,27630
2017/8/15,26266,24652,23431,22735,22317,22138,22403,22481,23095,24646,25987,26970,27741,28406,28710,28099,27724,27458,27520,27694,28007,29721,29478,27728
2017/8/16,26189,24598,23547,22939,22665,22868,24224,25880,27701,29905,31313,32313,33318,34009,33816,32971,32769,32663,32442,31976,31768,32865,31925,29693
2017/8/17,27865,25992,24778,24164,23748,23774,24908,26276,28003,30169,31613,32625,33599,34418,34239,33590,33405,33405,33170,32680,32404,33481,32314,30162
2017/8/18,28324,26507,25177,24478,24231,24286,25517,27007,28725,30931,32312,33463,34338,35188,35003,34273,34027,33872,33483,32940,32480,33379,32120,29973
2017/8/19,28344,26580,25129,24346,23898,23528,23734,23798,24743,26648,28279,29093,29834,30581,30458,30025,29459,29206,28937,28707,28977,30535,29538,27883
2017/8/20,26348,24868,23611,22923,22403,22049,22024,21661,21981,23546,24802,25825,26566,27387,27931,27616,27275,27055,27002,27280,27759,29857,29849,28374
2017/8/21,26644,24961,23801,23241,23055,23313,25137,26993,29000,31330,32878,34028,35164,36063,35822,35301,35112,34938,34558,33901,33427,34495,33085,30805
2017/8/22,28737,26810,25605,24822,24633,24670,26183,27914,29799,32023,33611,34840,35946,36794,36387,35688,35583,35326,34689,34060,33634,34726,32911,30494
2017/8/23,28621,26934,25700,24992,24659,24839,26251,28134,29875,32154,33554,34733,35765,36724,36443,35664,35538,35412,34799,34217,33949,34848,33017,30668
2017/8/24,28838,27106,25940,25160,24828,24953,26404,28025,29765,32061,33323,34396,35453,36215,35807,35216,35145,34968,34605,33871,33519,34661,32736,30449
2017/8/25,28509,26782,25727,25091,24544,24756,26303,28022,29795,31835,33247,34239,35283,36008,35431,34673,34475,34462,34120,33448,33322,34151,32143,29965
2017/8/26,28343,26868,25557,24721,24264,23976,24108,24399,25277,27397,29193,30123,30895,31441,31383,30739,30216,29873,29623,29466,29790,31159,29720,28067
2017/8/27,26677,25060,23819,23085,22668,22442,22608,22479,22550,24015,25454,26530,27309,27860,28163,27329,26760,26518,26573,26649,27369,29727,29271,27627
2017/8/28,26051,24472,23456,23044,22885,23457,25461,27793,30032,32359,33950,34761,35522,35825,34942,33532,32966,32817,32479,32031,32225,33736,31523,29192
2017/8/29,27341,25711,24630,24098,23997,24237,26062,28298,30032,32129,33416,34376,34928,35112,33972,32776,32329,32212,31731,31294,31677,32949,30746,28397
2017/8/30,26445,24966,23991,23613,23536,23772,25635,27772,29686,31397,32546,33533,34111,34388,33268,32104,31822,31806,31510,31100,31646,32761,30651,28381
2017/8/31,26585,24976,24004,23514,23449,23855,25696,27910,29931,31651,32596,33372,34006,34195,33118,31904,31758,31762,31442,31158,31534,32902,30801,28641
2017/9/1,26258,24203,23045,22566,22607,23178,26309,31669,35546,36948,37517,37150,36537,36196,35052,34585,34426,34919,37276,38418,38645,38001,34981,31360
2017/9/2,27559,25726,24594,24103,23975,24580,27292,32132,34706,35871,36146,35663,35059,34763,33529,33231,33069,33193,33938,36251,36732,35905,33420,30281
2017/9/3,25912,24287,23287,22883,22783,23416,25815,29001,31189,32168,32297,32146,31996,31826,30717,30118,29639,29516,29388,31583,33320,32553,30046,27298
2017/9/4,23730,22212,21069,20444,20128,20104,20486,20821,21359,23254,24833,25436,25269,25221,24758,23627,22891,22575,22726,23108,24657,27681,27196,25540
2017/9/5,25231,24015,23014,22740,22688,23106,24852,27394,29532,30642,31188,31470,31820,31844,30871,30159,29900,29816,29557,29511,30248,31450,29679,27167
2017/9/6,27416,25964,24966,24607,24473,24730,26232,28422,30344,31735,32601,33275,33966,34020,33119,32584,32585,32620,32179,31708,30949,30691,30011,28246
2017/9/7,25498,24083,22969,22159,21819,21574,21460,21119,22080,23615,25181,26071,26680,27235,27448,26741,26239,26075,26153,26480,27191,28295,29433,27998
2017/9/8,27808,25940,24825,24193,23914,24019,25369,26854,28729,30567,31616,32514,33143,33506,32938,32081,31773,31653,31362,30885,30572,31059,30064,27946
2017/9/9,26832,25470,24399,23732,23384,23115,23567,24149,24784,26716,28233,28955,29175,29184,28343,27044,26193,25944,25870,26158,27452,29001,27156,25465
2017/9/10,23493,22249,21669,21429,21379,21949,24179,27492,28735,29777,30295,30874,31453,31577,30743,30185,30081,30141,29872,30437,32764,31813,28808,26489
2017/9/11,26277,24773,23704,23454,23191,23653,25926,29296,31100,32141,32510,32586,32662,32678,31623,31004,30904,31362,33503,34531,34698,33740,30968,28188
2017/9/12,27262,25162,23679,22745,22574,22770,23513,24843,26222,28837,30831,31209,30707,30937,30637,29790,29261,29809,31646,32279,32778,32468,31173,29121
2017/9/13,26737,25460,24607,24290,23984,24234,26172,29064,30278,31435,32375,33194,33988,34286,33452,32946,33003,33162,32790,32359,33415,33860,30765,28288
2017/9/14,27066,25812,24984,24479,24230,24577,26404,29368,30519,31659,32550,33294,34075,34404,33541,33119,33022,32911,32241,31804,32952,33213,30204,27684
2017/9/15,26495,25243,24285,23993,23723,24061,26057,28919,30067,31183,31749,32128,32586,32523,31317,30414,30080,29972,29712,29503,30640,30862,28413,26378
2017/9/16,25375,24114,23103,22597,22252,22081,22474,23401,24198,26091,27402,28035,28155,28263,27548,26175,25505,25317,25186,25513,27144,28314,26407,24808
2017/9/17,23463,22225,21273,20777,20569,20421,20637,20924,20976,22441,23879,24796,25130,25532,25336,24186,23647,23489,23517,24147,26697,28187,26854,25109
2017/9/18,23453,22398,21722,21476,21503,22187,24540,28185,29610,30581,31023,31491,32011,32156,31078,30417,30363,30425,30082,30084,31915,32154,29074,26599
2017/9/19,25392,24210,23532,23222,23097,23462,25505,28740,30081,30905,31498,31974,32381,32450,31450,31049,30989,31011,30547,30433,32348,32810,29675,27210
2017/9/20,26034,24707,23881,23566,23489,23757,25781,28948,30076,30948,31479,31904,32318,32458,31586,31140,31116,31303,30905,30794,32574,32668,29580,27147
2017/9/21,25989,24694,23826,23431,23331,23712,25627,28828,29880,30759,31276,31930,32595,32782,31997,31505,31383,31400,30929,30813,32856,32824,29737,27329
2017/9/22,26082,24631,23747,23632,23476,23897,25973,29256,30439,31356,32059,32565,33099,33043,31769,30958,30627,30608,30416,30420,32044,31703,29143,27040
2017/9/23,25964,24687,23587,22984,22668,22456,22839,23797,24614,26682,28169,28725,28942,29121,28328,27074,26399,26202,26286,26663,28648,29021,27053,25492
2017/9/24,24026,22788,21818,21288,20808,20726,20971,21308,21264,23017,24435,25207,25626,26133,26029,24892,24522,24310,24462,25004,27750,28717,27194,25428
2017/9/25,23952,22809,22057,21805,21787,22369,24617,28075,29471,30411,31139,31797,32474,32551,31642,31245,31257,31278,30791,30801,32965,32600,29551,26989
2017/9/26,25679,24561,23835,23427,23339,23712,25829,29284,30500,31326,31665,32070,32685,32858,31941,31518,31463,31505,31050,31050,33373,32990,29768,27211
2017/9/27,26006,24835,23949,23640,23499,23897,26017,29440,30719,31450,32113,32502,32925,33006,31948,31430,31288,31345,30886,30936,33185,32800,29637,27250
2017/9/28,25924,24664,23979,23510,23392,23783,25831,29193,30317,31089,31745,32271,32917,32991,31993,31527,31470,31503,30996,31014,33108,32658,29651,27200
2017/9/29,26002,24710,23882,23598,23563,23936,25919,29362,30337,31153,31880,32476,32881,33086,31983,31079,31128,31168,30959,31260,32758,31585,28730,26902
2017/9/30,25872,24691,23503,22919,22516,22205,22743,23750,24596,26645,28198,28651,28943,29143,28289,27033,26318,26111,26044,26484,28782,28857,26915,25116
2017/10/1,28795,26343,24973,24387,24290,24982,27771,32742,36325,37371,38125,38117,37768,37453,36316,35757,35585,36139,37952,38818,38864,37883,34896,31439
2017/10/2,27937,26077,24873,24519,24342,25054,27873,32498,35098,36095,36576,36532,36350,36243,34983,34155,33679,33489,34034,35726,35983,35215,32919,30334
2017/10/3,25700,24273,23323,22994,23001,23425,25745,29053,31129,31620,31803,31921,31748,31553,30328,29551,29067,28685,28468,30078,31592,31216,29033,26932
2017/10/4,23518,22172,21424,21073,21021,21683,24055,26845,28516,30184,30777,30878,30999,30950,30052,29162,28778,28651,28229,28077,29124,31193,28914,26574
2017/10/5,25647,24385,23427,23103,23012,23500,25466,28014,29990,31199,31566,31649,31939,31862,30731,30146,29929,29816,29603,29634,30315,31214,29287,27015
2017/10/6,27132,25703,24445,23777,23310,23032,22914,23315,25191,27450,29098,29865,30214,30474,29966,28956,28309,28151,28328,28564,28522,28740,28800,27357
2017/10/7,26235,24602,23542,23160,23097,23569,25690,27958,30535,32550,33968,34634,35420,35830,35226,34513,34316,34353,33684,33348,32855,32640,32174,29918
2017/10/8,26394,24692,23672,23146,22957,23056,24357,25735,27355,29087,30068,30624,31204,31567,31098,30273,30119,30017,29982,29725,29576,30658,29739,27760
